Rodada,JogoLocal,JogoData,JogoNumero,JogoTimeA,JogoTimeB,Funcao,Nome,Categoria,Federacao
8,Rei Pelé - Maceio - AL,06/09/2019 19:00:00,80,Csa - AL,Botafogo - RJ,Árbitro Assistente 1,Lucio Beiersdorf Flor,AB,RS
8,Rei Pelé - Maceio - AL,06/09/2019 19:00:00,80,Csa - AL,Botafogo - RJ,Árbitro Assistente 2,Leirson Peng Martins,AB,RS
8,Rei Pelé - Maceio - AL,06/09/2019 19:00:00,80,Csa - AL,Botafogo - RJ,Quarto Árbitro,Rafael Carlos Salgueiro Lima,CD,AL
8,Rei Pelé - Maceio - AL,06/09/2019 19:00:00,80,Csa - AL,Botafogo - RJ,Delegado Local,Osvaldo Lourenco da Silva Junior,CBF,AL
8,Rei Pelé - Maceio - AL,06/09/2019 19:00:00,80,Csa - AL,Botafogo - RJ,Analista de Campo,Charles Hebert Cavalcante Ferreira,CBF,AL
8,Rei Pelé - Maceio - AL,06/09/2019 19:00:00,80,Csa - AL,Botafogo - RJ,Árbitro de Vídeo,Leandro Pedro Vuaden,MTR,RS
8,Rei Pelé - Maceio - AL,06/09/2019 19:00:00,80,Csa - AL,Botafogo - RJ,Assistente de Árbitro de Vídeo 1,Jonathan Benkenstein Pinheiro,CD,RS
8,Rei Pelé - Maceio - AL,06/09/2019 19:00:00,80,Csa - AL,Botafogo - RJ,Assistente de Árbitro de Vídeo 2,Jose Eduardo Calza,AB,RS
8,Rei Pelé - Maceio - AL,06/09/2019 19:00:00,80,Csa - AL,Botafogo - RJ,Observador de VAR,Manoel Serapiao Filho,CBF,BA
8,Serra Dourada - Goiania - GO,06/10/2019 20:00:00,79,Goiás - GO,Chapecoense - SC,Árbitro,Igor Junio Benevenuto de Oliveira,AB,MG
8,Serra Dourada - Goiania - GO,06/10/2019 20:00:00,79,Goiás - GO,Chapecoense - SC,Árbitro Assistente 1,Celso Luiz da Silva,AB,MG
8,Serra Dourada - Goiania - GO,06/10/2019 20:00:00,79,Goiás - GO,Chapecoense - SC,Árbitro Assistente 2,Ricardo Junio de Souza,AB,MG
8,Serra Dourada - Goiania - GO,06/10/2019 20:00:00,79,Goiás - GO,Chapecoense - SC,Quarto Árbitro,Eduardo Tomaz de Aquino Valadao,AB,GO
8,Serra Dourada - Goiania - GO,06/10/2019 20:00:00,79,Goiás - GO,Chapecoense - SC,Delegado Local,Jose Luiz Pitta Pires,CBF,GO
8,Serra Dourada - Goiania - GO,06/10/2019 20:00:00,79,Goiás - GO,Chapecoense - SC,Analista de Campo,Cleiber Elias Leite,CBF,GO
8,Serra Dourada - Goiania - GO,06/10/2019 20:00:00,79,Goiás - GO,Chapecoense - SC,Árbitro de Vídeo,Emerson de Almeida Ferreira,AB,MG
8,Serra Dourada - Goiania - GO,06/10/2019 20:00:00,79,Goiás - GO,Chapecoense - SC,Assistente de Árbitro de Vídeo 1,Wanderson Alves de Sousa,AB,MG
8,Serra Dourada - Goiania - GO,06/10/2019 20:00:00,79,Goiás - GO,Chapecoense - SC,Assistente de Árbitro de Vídeo 2,Felipe Alan Costa de Oliveira,AB,MG
8,Serra Dourada - Goiania - GO,06/10/2019 20:00:00,79,Goiás - GO,Chapecoense - SC,Observador de VAR,Paulo Jorge Alves,CBF,BR
9,Nilton Santos - Rio de Janeiro - RJ,06/12/2019 19:15:00,87,Botafogo - RJ,Grêmio - RS,Árbitro,Marcelo Aparecido Ribeiro de Souza,AB,PB
9,Nilton Santos - Rio de Janeiro - RJ,06/12/2019 19:15:00,87,Botafogo - RJ,Grêmio - RS,Árbitro Assistente 1,Bruno Salgado Rizo,AB,SP
9,Nilton Santos - Rio de Janeiro - RJ,06/12/2019 19:15:00,87,Botafogo - RJ,Grêmio - RS,Árbitro Assistente 2,Evandro de Melo Lima,AB,SP
9,Nilton Santos - Rio de Janeiro - RJ,06/12/2019 19:15:00,87,Botafogo - RJ,Grêmio - RS,Quarto Árbitro,Joao Batista de Arruda,AB,RJ
9,Nilton Santos - Rio de Janeiro - RJ,06/12/2019 19:15:00,87,Botafogo - RJ,Grêmio - RS,Analista de Campo,Claudio Jose de Oliveira Soares,CBF,RJ
9,Nilton Santos - Rio de Janeiro - RJ,06/12/2019 19:15:00,87,Botafogo - RJ,Grêmio - RS,Árbitro de Vídeo,Marcio Henrique de Gois,CD,SP
9,Nilton Santos - Rio de Janeiro - RJ,06/12/2019 19:15:00,87,Botafogo - RJ,Grêmio - RS,Assistente de Árbitro de Vídeo 1,Vinicius Furlan,AB,SP
9,Nilton Santos - Rio de Janeiro - RJ,06/12/2019 19:15:00,87,Botafogo - RJ,Grêmio - RS,Assistente de Árbitro de Vídeo 2,Oberto da Silva Santos,AB,PB
9,Nilton Santos - Rio de Janeiro - RJ,06/12/2019 19:15:00,87,Botafogo - RJ,Grêmio - RS,Observador de VAR,Marrubson Melo Freitas,CBF,DF
9,Arena Castelão - Fortaleza - CE,06/12/2019 21:00:00,83,Fortaleza - CE,Cruzeiro - MG,Árbitro,Heber Roberto Lopes,MTR,SC
9,Arena Castelão - Fortaleza - CE,06/12/2019 21:00:00,83,Fortaleza - CE,Cruzeiro - MG,Árbitro Assistente 1,Alex dos Santos,AB,SC
9,Arena Castelão - Fortaleza - CE,06/12/2019 21:00:00,83,Fortaleza - CE,Cruzeiro - MG,Árbitro Assistente 2,Éder Alexandre,AB,SC
9,Arena Castelão - Fortaleza - CE,06/12/2019 21:00:00,83,Fortaleza - CE,Cruzeiro - MG,Quarto Árbitro,Luiz César de Oliveira Magalhães,AB,CE
9,Arena Castelão - Fortaleza - CE,06/12/2019 21:00:00,83,Fortaleza - CE,Cruzeiro - MG,Analista de Campo,Paulo Silvio dos Santos,CBF,CE
9,Arena Castelão - Fortaleza - CE,06/12/2019 21:00:00,83,Fortaleza - CE,Cruzeiro - MG,Árbitro de Vídeo,Rafael Traci,AB,SC
9,Arena Castelão - Fortaleza - CE,06/12/2019 21:00:00,83,Fortaleza - CE,Cruzeiro - MG,Assistente de Árbitro de Vídeo 1,Rodrigo Dalonso Ferreira,AB,SC
9,Arena Castelão - Fortaleza - CE,06/12/2019 21:00:00,83,Fortaleza - CE,Cruzeiro - MG,Assistente de Árbitro de Vídeo 2,Thiaggo Americano Labes,AB,SC
9,Arena Castelão - Fortaleza - CE,06/12/2019 21:00:00,83,Fortaleza - CE,Cruzeiro - MG,Observador de VAR,Antonio Pereira da Silva,CBF,GO
9,Vila Belmiro - Santos - SP,06/12/2019 21:30:00,85,Santos - SP,Corinthians - SP,Árbitro,Wagner do Nascimento Magalhaes,FIFA,RJ
9,Vila Belmiro - Santos - SP,06/12/2019 21:30:00,85,Santos - SP,Corinthians - SP,Árbitro Assistente 1,Alessandro Alvaro Rocha de Matos,FIFA,BA
9,Vila Belmiro - Santos - SP,06/12/2019 21:30:00,85,Santos - SP,Corinthians - SP,Árbitro Assistente 2,Carlos Berkenbrock,MTR,SC
9,Vila Belmiro - Santos - SP,06/12/2019 21:30:00,85,Santos - SP,Corinthians - SP,Quarto Árbitro,Thiago Luis Scarascati,CD,SP
9,Vila Belmiro - Santos - SP,06/12/2019 21:30:00,85,Santos - SP,Corinthians - SP,Analista de Campo,Jose Henrique de Carvalho,CBF,SP
9,Vila Belmiro - Santos - SP,06/12/2019 21:30:00,85,Santos - SP,Corinthians - SP,Árbitro de Vídeo,Bruno Arleu de Araujo,AB,RJ
9,Vila Belmiro - Santos - SP,06/12/2019 21:30:00,85,Santos - SP,Corinthians - SP,Assistente de Árbitro de Vídeo 1,Carlos Eduardo Nunes Braga,AB,RJ
9,Vila Belmiro - Santos - SP,06/12/2019 21:30:00,85,Santos - SP,Corinthians - SP,Assistente de Árbitro de Vídeo 2,Michael Correia,AB,RJ
9,Vila Belmiro - Santos - SP,06/12/2019 21:30:00,85,Santos - SP,Corinthians - SP,Observador de VAR,Manoel Serapiao Filho,CBF,BA
9,Beira-Rio - Porto Alegre - RS,06/12/2019 21:30:00,81,Internacional - RS,Bahia - BA,Árbitro,Paulo Roberto Alves Junior,AB,PR
9,Beira-Rio - Porto Alegre - RS,06/12/2019 21:30:00,81,Internacional - RS,Bahia - BA,Árbitro Assistente 1,Bruno Boschilia,FIFA,PR
9,Beira-Rio - Porto Alegre - RS,06/12/2019 21:30:00,81,Internacional - RS,Bahia - BA,Árbitro Assistente 2,Ivan Carlos Bohn,AB,PR
9,Beira-Rio - Porto Alegre - RS,06/12/2019 21:30:00,81,Internacional - RS,Bahia - BA,Quarto Árbitro,Eleno Gonzalez Todeschini,CD,RS
9,Beira-Rio - Porto Alegre - RS,06/12/2019 21:30:00,81,Internacional - RS,Bahia - BA,Árbitro de Vídeo,Igor Junio Benevenuto de Oliveira,AB,MG
9,Beira-Rio - Porto Alegre - RS,06/12/2019 21:30:00,81,Internacional - RS,Bahia - BA,Assistente de Árbitro de Vídeo 1,Gilberto Rodrigues Castro Junior,AB,PE
9,Beira-Rio - Porto Alegre - RS,06/12/2019 21:30:00,81,Internacional - RS,Bahia - BA,Assistente de Árbitro de Vídeo 2,Clovis Amaral da Silva,AB,PE
9,Beira-Rio - Porto Alegre - RS,06/12/2019 21:30:00,81,Internacional - RS,Bahia - BA,Observador de VAR,Gilberto Corrale,CBF,SP
9,Mané Garrincha - Brasilia - DF,06/12/2019 21:30:00,90,Csa - AL,Flamengo - RJ,Árbitro,Douglas Marques das Flores,AB,SP
9,Mané Garrincha - Brasilia - DF,06/12/2019 21:30:00,90,Csa - AL,Flamengo - RJ,Árbitro Assistente 1,Emerson Augusto de Carvalho,FIFA,SP
9,Mané Garrincha - Brasilia - DF,06/12/2019 21:30:00,90,Csa - AL,Flamengo - RJ,Árbitro Assistente 2,Miguel Cataneo Ribeiro da Costa,AB,SP
9,Mané Garrincha - Brasilia - DF,06/12/2019 21:30:00,90,Csa - AL,Flamengo - RJ,Quarto Árbitro,Vanderlei Soares de Macedo,CD,DF
9,Mané Garrincha - Brasilia - DF,06/12/2019 21:30:00,90,Csa - AL,Flamengo - RJ,Árbitro de Vídeo,Rodrigo Guarizo Ferreira do Amaral,AB,SP
9,Mané Garrincha - Brasilia - DF,06/12/2019 21:30:00,90,Csa - AL,Flamengo - RJ,Assistente de Árbitro de Vídeo 1,Rodrigo Batista Raposo,AB,DF
9,Mané Garrincha - Brasilia - DF,06/12/2019 21:30:00,90,Csa - AL,Flamengo - RJ,Assistente de Árbitro de Vídeo 2,Herman Brumel Vani,AB,SP
9,Mané Garrincha - Brasilia - DF,06/12/2019 21:30:00,90,Csa - AL,Flamengo - RJ,Observador de VAR,Giulliano Bozzano,CBF,MG
9,São Januário - Rio de Janeiro - RJ,06/13/2019 19:15:00,86,Vasco da Gama - RJ,Ceará - CE,Árbitro,Flavio Rodrigues de Souza,AB,SP
9,São Januário - Rio de Janeiro - RJ,06/13/2019 19:15:00,86,Vasco da Gama - RJ,Ceará - CE,Árbitro Assistente 1,Alex Ang Ribeiro,AB,SP
9,São Januário - Rio de Janeiro - RJ,06/13/2019 19:15:00,86,Vasco da Gama - RJ,Ceará - CE,Árbitro Assistente 2,Daniel Luis Marques,AB,SP
9,São Januário - Rio de Janeiro - RJ,06/13/2019 19:15:00,86,Vasco da Gama - RJ,Ceará - CE,Quarto Árbitro,Alexandre Vargas Tavares de Jesus,AB,RJ
9,São Januário - Rio de Janeiro - RJ,06/13/2019 19:15:00,86,Vasco da Gama - RJ,Ceará - CE,Analista de Campo,Jose Carlos Santiago Andrade,CBF,RJ
9,São Januário - Rio de Janeiro - RJ,06/13/2019 19:15:00,86,Vasco da Gama - RJ,Ceará - CE,Árbitro de Vídeo,Jose Claudio Rocha Filho,AB,SP
9,São Januário - Rio de Janeiro - RJ,06/13/2019 19:15:00,86,Vasco da Gama - RJ,Ceará - CE,Assistente de Árbitro de Vídeo 1,Caio Max Augusto Vieira,AB,RN
9,São Januário - Rio de Janeiro - RJ,06/13/2019 19:15:00,86,Vasco da Gama - RJ,Ceará - CE,Assistente de Árbitro de Vídeo 2,Flavio Gomes Barroca,AB,RN
9,São Januário - Rio de Janeiro - RJ,06/13/2019 19:15:00,86,Vasco da Gama - RJ,Ceará - CE,Observador de VAR,Cláudio Vinícius Cerdeira,CBF,BR
9,Allianz Parque - Sao Paulo - SP,06/13/2019 20:00:00,84,Palmeiras - SP,Avaí - SC,Árbitro,Marcelo de Lima Henrique,MTR,RJ
9,Allianz Parque - Sao Paulo - SP,06/13/2019 20:00:00,84,Palmeiras - SP,Avaí - SC,Árbitro Assistente 1,Fabricio Vilarinho da Silva,FIFA,GO
9,Allianz Parque - Sao Paulo - SP,06/13/2019 20:00:00,84,Palmeiras - SP,Avaí - SC,Árbitro Assistente 2,Fabiano da Silva Ramires,AB,ES
9,Allianz Parque - Sao Paulo - SP,06/13/2019 20:00:00,84,Palmeiras - SP,Avaí - SC,Quarto Árbitro,Salim Fende Chavez,AB,SP
9,Allianz Parque - Sao Paulo - SP,06/13/2019 20:00:00,84,Palmeiras - SP,Avaí - SC,Analista de Campo,Philippe Lombard,CBF,SP
9,Allianz Parque - Sao Paulo - SP,06/13/2019 20:00:00,84,Palmeiras - SP,Avaí - SC,Árbitro de Vídeo,Andre Luiz de Freitas Castro,MTR,GO
9,Allianz Parque - Sao Paulo - SP,06/13/2019 20:00:00,84,Palmeiras - SP,Avaí - SC,Assistente de Árbitro de Vídeo 1,Elmo Alves Resende Cunha,MTR,GO
9,Allianz Parque - Sao Paulo - SP,06/13/2019 20:00:00,84,Palmeiras - SP,Avaí - SC,Assistente de Árbitro de Vídeo 2,Leone Carvalho Rocha,AB,GO
9,Allianz Parque - Sao Paulo - SP,06/13/2019 20:00:00,84,Palmeiras - SP,Avaí - SC,Observador de VAR,Nilson de Souza Monção,CBF,BR
9,Arena Condá - Chapeco - SC,06/13/2019 20:00:00,88,Chapecoense - SC,Fluminense - RJ,Árbitro,Ricardo Marques Ribeiro,FIFA,MG
9,Arena Condá - Chapeco - SC,06/13/2019 20:00:00,88,Chapecoense - SC,Fluminense - RJ,Árbitro Assistente 1,Guilherme Dias Camilo,FIFA,MG
9,Arena Condá - Chapeco - SC,06/13/2019 20:00:00,88,Chapecoense - SC,Fluminense - RJ,Árbitro Assistente 2,Felipe Alan Costa de Oliveira,AB,MG
9,Arena Condá - Chapeco - SC,06/13/2019 20:00:00,88,Chapecoense - SC,Fluminense - RJ,Quarto Árbitro,Ramon Abatti Abel,AB,SC
9,Arena Condá - Chapeco - SC,06/13/2019 20:00:00,88,Chapecoense - SC,Fluminense - RJ,Analista de Campo,Claudemir Maffessoni,CBF,SC
9,Arena Condá - Chapeco - SC,06/13/2019 20:00:00,88,Chapecoense - SC,Fluminense - RJ,Árbitro de Vídeo,Thiago Duarte Peixoto,AB,SP
9,Arena Condá - Chapeco - SC,06/13/2019 20:00:00,88,Chapecoense - SC,Fluminense - RJ,Assistente de Árbitro de Vídeo 1,Vinicius Gonçalves Dias Araujo,AB,SP
9,Arena Condá - Chapeco - SC,06/13/2019 20:00:00,88,Chapecoense - SC,Fluminense - RJ,Assistente de Árbitro de Vídeo 2,Fabricio Porfirio de Moura,AB,SP
9,Arena Condá - Chapeco - SC,06/13/2019 20:00:00,88,Chapecoense - SC,Fluminense - RJ,Observador de VAR,Raimundo Nonato Lopo de Abreu,CBF,DF
9,Serra Dourada - Goiania - GO,06/13/2019 20:00:00,89,Goiás - GO,Athletico Paranaense - PR,Árbitro,Rodrigo Carvalhaes de Miranda,AB,RJ
9,Serra Dourada - Goiania - GO,06/13/2019 20:00:00,89,Goiás - GO,Athletico Paranaense - PR,Árbitro Assistente 1,Luiz Claudio Regazone,AB,RJ
9,Serra Dourada - Goiania - GO,06/13/2019 20:00:00,89,Goiás - GO,Athletico Paranaense - PR,Árbitro Assistente 2,Daniel do Espirito Santo Parro,AB,RJ
9,Serra Dourada - Goiania - GO,06/13/2019 20:00:00,89,Goiás - GO,Athletico Paranaense - PR,Quarto Árbitro,Bruno Rezende Silva,AB,GO
9,Serra Dourada - Goiania - GO,06/13/2019 20:00:00,89,Goiás - GO,Athletico Paranaense - PR,Analista de Campo,Júlio César Mota Fernandes,CBF,GO
9,Serra Dourada - Goiania - GO,06/13/2019 20:00:00,89,Goiás - GO,Athletico Paranaense - PR,Árbitro de Vídeo,Pathrice Wallace Corrêa Maia,AB,RJ
9,Serra Dourada - Goiania - GO,06/13/2019 20:00:00,89,Goiás - GO,Athletico Paranaense - PR,Assistente de Árbitro de Vídeo 1,Grazianni Maciel Rocha,AB,RJ
9,Serra Dourada - Goiania - GO,06/13/2019 20:00:00,89,Goiás - GO,Athletico Paranaense - PR,Assistente de Árbitro de Vídeo 2,Thiago Henrique Neto Correa Farinha,AB,RJ
9,Serra Dourada - Goiania - GO,06/13/2019 20:00:00,89,Goiás - GO,Athletico Paranaense - PR,Observador de VAR,Emerson Luiz Sobral,CBF,PE
9,Independência - Belo Horizonte - MG,06/13/2019 20:00:00,82,Atlético - MG,São Paulo - SP,Árbitro,Leandro Pedro Vuaden,MTR,RS
9,Independência - Belo Horizonte - MG,06/13/2019 20:00:00,82,Atlético - MG,São Paulo - SP,Árbitro Assistente 1,Rafael da Silva Alves,AB,RS
9,Independência - Belo Horizonte - MG,06/13/2019 20:00:00,82,Atlético - MG,São Paulo - SP,Árbitro Assistente 2,Andre da Silva Bitencourt,AB,RS
9,Independência - Belo Horizonte - MG,06/13/2019 20:00:00,82,Atlético - MG,São Paulo - SP,Quarto Árbitro,Ronei Candido Alves,AB,MG
9,Independência - Belo Horizonte - MG,06/13/2019 20:00:00,82,Atlético - MG,São Paulo - SP,Analista de Campo,Renato Cardoso da Conceição,CBF,MG
9,Independência - Belo Horizonte - MG,06/13/2019 20:00:00,82,Atlético - MG,São Paulo - SP,Árbitro de Vídeo,Jean Pierre Goncalves Lima,AB,RS
9,Independência - Belo Horizonte - MG,06/13/2019 20:00:00,82,Atlético - MG,São Paulo - SP,Assistente de Árbitro de Vídeo 1,Jonathan Benkenstein Pinheiro,CD,RS
9,Independência - Belo Horizonte - MG,06/13/2019 20:00:00,82,Atlético - MG,São Paulo - SP,Assistente de Árbitro de Vídeo 2,Jose Eduardo Calza,AB,RS
9,Independência - Belo Horizonte - MG,06/13/2019 20:00:00,82,Atlético - MG,São Paulo - SP,Observador de VAR,Hilton Moutinho Rodrigues,CBF,BR
10,Arena do Grêmio - Porto Alegre - RS,07/13/2019 17:00:00,91,Grêmio - RS,Vasco da Gama - RJ,Árbitro,Rodolpho Toski Marques,FIFA,PR
10,Arena do Grêmio - Porto Alegre - RS,07/13/2019 17:00:00,91,Grêmio - RS,Vasco da Gama - RJ,Árbitro Assistente 1,Bruno Boschilia,FIFA,PR
10,Arena do Grêmio - Porto Alegre - RS,07/13/2019 17:00:00,91,Grêmio - RS,Vasco da Gama - RJ,Árbitro Assistente 2,Victor Hugo Imazu dos Santos,AB,PR
10,Arena do Grêmio - Porto Alegre - RS,07/13/2019 17:00:00,91,Grêmio - RS,Vasco da Gama - RJ,Quarto Árbitro,Roger Goulart,CD,RS
10,Arena do Grêmio - Porto Alegre - RS,07/13/2019 17:00:00,91,Grêmio - RS,Vasco da Gama - RJ,Árbitro de Vídeo,Paulo Roberto Alves Junior,AB,PR
10,Arena do Grêmio - Porto Alegre - RS,07/13/2019 17:00:00,91,Grêmio - RS,Vasco da Gama - RJ,Assistente de Árbitro de Vídeo 1,Adriano Milczvski,AB,PR
10,Arena do Grêmio - Porto Alegre - RS,07/13/2019 17:00:00,91,Grêmio - RS,Vasco da Gama - RJ,Assistente de Árbitro de Vídeo 2,Ivan Carlos Bohn,AB,PR
10,Arena do Grêmio - Porto Alegre - RS,07/13/2019 17:00:00,91,Grêmio - RS,Vasco da Gama - RJ,Observador de VAR,Ana Paula da Silva Oliveira,CBF,BR
10,Arena Castelão - Fortaleza - CE,07/13/2019 17:00:00,93,Fortaleza - CE,Avaí - SC,Árbitro,Thiago Duarte Peixoto,AB,SP
10,Arena Castelão - Fortaleza - CE,07/13/2019 17:00:00,93,Fortaleza - CE,Avaí - SC,Árbitro Assistente 1,Emerson Augusto de Carvalho,FIFA,SP
10,Arena Castelão - Fortaleza - CE,07/13/2019 17:00:00,93,Fortaleza - CE,Avaí - SC,Árbitro Assistente 2,Marcelo Carvalho Van Gasse,FIFA,SP
10,Arena Castelão - Fortaleza - CE,07/13/2019 17:00:00,93,Fortaleza - CE,Avaí - SC,Quarto Árbitro,Luiz César de Oliveira Magalhães,AB,CE
10,Arena Castelão - Fortaleza - CE,07/13/2019 17:00:00,93,Fortaleza - CE,Avaí - SC,Analista de Campo,Paulo Silvio dos Santos,CBF,CE
10,Arena Castelão - Fortaleza - CE,07/13/2019 17:00:00,93,Fortaleza - CE,Avaí - SC,Árbitro de Vídeo,Jose Claudio Rocha Filho,AB,SP
10,Arena Castelão - Fortaleza - CE,07/13/2019 17:00:00,93,Fortaleza - CE,Avaí - SC,Assistente de Árbitro de Vídeo 1,Adriano de Assis Miranda,CD,SP
10,Arena Castelão - Fortaleza - CE,07/13/2019 17:00:00,93,Fortaleza - CE,Avaí - SC,Assistente de Árbitro de Vídeo 2,Fabricio Porfirio de Moura,AB,SP
10,Arena Castelão - Fortaleza - CE,07/13/2019 17:00:00,93,Fortaleza - CE,Avaí - SC,Observador de VAR,Sergio Cristiano Nascimento,CBF,BR
10,Pituaçu - Salvador - BA,07/13/2019 19:00:00,99,Bahia - BA,Santos - SP,Árbitro,Jean Pierre Goncalves Lima,AB,RS
10,Pituaçu - Salvador - BA,07/13/2019 19:00:00,99,Bahia - BA,Santos - SP,Árbitro Assistente 1,Jose Eduardo Calza,AB,RS
10,Pituaçu - Salvador - BA,07/13/2019 19:00:00,99,Bahia - BA,Santos - SP,Árbitro Assistente 2,Michael Stanislau,AB,RS
10,Pituaçu - Salvador - BA,07/13/2019 19:00:00,99,Bahia - BA,Santos - SP,Quarto Árbitro,Emerson Ricardo de Almeida Andrade,AB,BA
10,Pituaçu - Salvador - BA,07/13/2019 19:00:00,99,Bahia - BA,Santos - SP,Analista de Campo,Vidal Cordeiro Lopes,CBF,BA
10,Pituaçu - Salvador - BA,07/13/2019 19:00:00,99,Bahia - BA,Santos - SP,Árbitro de Vídeo,Igor Junio Benevenuto de Oliveira,AB,MG
10,Pituaçu - Salvador - BA,07/13/2019 19:00:00,99,Bahia - BA,Santos - SP,Assistente de Árbitro de Vídeo 1,Vinicius Gomes do Amaral,AB,RS
10,Pituaçu - Salvador - BA,07/13/2019 19:00:00,99,Bahia - BA,Santos - SP,Assistente de Árbitro de Vídeo 2,Lucio Beiersdorf Flor,AB,RS
10,Pituaçu - Salvador - BA,07/13/2019 19:00:00,99,Bahia - BA,Santos - SP,Observador de VAR,Manoel Serapiao Filho,CBF,BA
10,Morumbi - Sao Paulo - SP,07/13/2019 19:00:00,95,São Paulo - SP,Palmeiras - SP,Árbitro,Bruno Arleu de Araujo,AB,RJ
10,Morumbi - Sao Paulo - SP,07/13/2019 19:00:00,95,São Paulo - SP,Palmeiras - SP,Árbitro Assistente 1,Michael Correia,AB,RJ
10,Morumbi - Sao Paulo - SP,07/13/2019 19:00:00,95,São Paulo - SP,Palmeiras - SP,Árbitro Assistente 2,Thiago Henrique Neto Correa Farinha,AB,RJ
10,Morumbi - Sao Paulo - SP,07/13/2019 19:00:00,95,São Paulo - SP,Palmeiras - SP,Quarto Árbitro,Vinicius Gonçalves Dias Araujo,AB,SP
10,Morumbi - Sao Paulo - SP,07/13/2019 19:00:00,95,São Paulo - SP,Palmeiras - SP,Árbitro de Vídeo,Rodrigo Carvalhaes de Miranda,AB,RJ
10,Morumbi - Sao Paulo - SP,07/13/2019 19:00:00,95,São Paulo - SP,Palmeiras - SP,Assistente de Árbitro de Vídeo 1,Alexandre Vargas Tavares de Jesus,AB,RJ
10,Morumbi - Sao Paulo - SP,07/13/2019 19:00:00,95,São Paulo - SP,Palmeiras - SP,Assistente de Árbitro de Vídeo 2,Diogo Carvalho Silva,AB,RJ
10,Morumbi - Sao Paulo - SP,07/13/2019 19:00:00,95,São Paulo - SP,Palmeiras - SP,Observador de VAR,Sergio Correa da Silva,CBF,BR
10,Maracanã - Rio de Janeiro - RJ,07/14/2019 11:00:00,96,Flamengo - RJ,Goiás - GO,Árbitro,Caio Max Augusto Vieira,AB,RN
10,Maracanã - Rio de Janeiro - RJ,07/14/2019 11:00:00,96,Flamengo - RJ,Goiás - GO,Árbitro Assistente 1,Guilherme Dias Camilo,FIFA,MG
10,Maracanã - Rio de Janeiro - RJ,07/14/2019 11:00:00,96,Flamengo - RJ,Goiás - GO,Árbitro Assistente 2,Eduardo Goncalves da Cruz,MTR,MS
10,Maracanã - Rio de Janeiro - RJ,07/14/2019 11:00:00,96,Flamengo - RJ,Goiás - GO,Quarto Árbitro,João Ennio Sobral,CD,RJ
10,Maracanã - Rio de Janeiro - RJ,07/14/2019 11:00:00,96,Flamengo - RJ,Goiás - GO,Analista de Campo,Claudio Jose de Oliveira Soares,CBF,RJ
10,Maracanã - Rio de Janeiro - RJ,07/14/2019 11:00:00,96,Flamengo - RJ,Goiás - GO,Árbitro de Vídeo,Rodrigo Dalonso Ferreira,AB,SC
10,Maracanã - Rio de Janeiro - RJ,07/14/2019 11:00:00,96,Flamengo - RJ,Goiás - GO,Assistente de Árbitro de Vídeo 1,Vinicius Furlan,AB,SP
10,Maracanã - Rio de Janeiro - RJ,07/14/2019 11:00:00,96,Flamengo - RJ,Goiás - GO,Assistente de Árbitro de Vídeo 2,Flavio Gomes Barroca,AB,RN
10,Maracanã - Rio de Janeiro - RJ,07/14/2019 11:00:00,96,Flamengo - RJ,Goiás - GO,Observador de VAR,Nilson de Souza Monção,CBF,BR
10,Mineirão - Belo Horizonte - MG,07/14/2019 16:00:00,92,Cruzeiro - MG,Botafogo - RJ,Árbitro,Leandro Pedro Vuaden,MTR,RS
10,Mineirão - Belo Horizonte - MG,07/14/2019 16:00:00,92,Cruzeiro - MG,Botafogo - RJ,Árbitro Assistente 1,Rafael da Silva Alves,AB,RS
10,Mineirão - Belo Horizonte - MG,07/14/2019 16:00:00,92,Cruzeiro - MG,Botafogo - RJ,Árbitro Assistente 2,Jorge Eduardo Bernardi,AB,RS
10,Mineirão - Belo Horizonte - MG,07/14/2019 16:00:00,92,Cruzeiro - MG,Botafogo - RJ,Quarto Árbitro,Paulo Cesar Zanovelli,CD,MG
10,Mineirão - Belo Horizonte - MG,07/14/2019 16:00:00,92,Cruzeiro - MG,Botafogo - RJ,Analista de Campo,Marcio Eustaquio Sousa Santiago,CBF,MG
10,Mineirão - Belo Horizonte - MG,07/14/2019 16:00:00,92,Cruzeiro - MG,Botafogo - RJ,Árbitro de Vídeo,Rafael Traci,AB,SC
10,Mineirão - Belo Horizonte - MG,07/14/2019 16:00:00,92,Cruzeiro - MG,Botafogo - RJ,Assistente de Árbitro de Vídeo 1,Elmo Alves Resende Cunha,MTR,GO
10,Mineirão - Belo Horizonte - MG,07/14/2019 16:00:00,92,Cruzeiro - MG,Botafogo - RJ,Assistente de Árbitro de Vídeo 2,Thiaggo Americano Labes,AB,SC
10,Mineirão - Belo Horizonte - MG,07/14/2019 16:00:00,92,Cruzeiro - MG,Botafogo - RJ,Observador de VAR,Cláudio Vinícius Cerdeira,CBF,BR
10,Arena Corinthians - Sao Paulo - SP,07/14/2019 16:00:00,94,Corinthians - SP,Csa - AL,Árbitro,Wagner Reway,FIFA,PB
10,Arena Corinthians - Sao Paulo - SP,07/14/2019 16:00:00,94,Corinthians - SP,Csa - AL,Árbitro Assistente 1,Alessandro Alvaro Rocha de Matos,FIFA,BA
10,Arena Corinthians - Sao Paulo - SP,07/14/2019 16:00:00,94,Corinthians - SP,Csa - AL,Árbitro Assistente 2,Cleriston Clay Barreto Rios,MTR,SE
